application_id,job_title,company_name,location,employment_type,years_experience,remote_flag,skills_match_ratio,application_channel,day_of_week_applied,responded_within_7d
5147,AI Research Scientist,Stratus AI,Nashville TN,contract,5,1,0.3965,company_site,6,0
4795,AI Product Engineer,NovaTech AI,Denver CO,full_time,1,0,0.3738,linkedin,0,1
8811,Backend Developer,Helios Cloud,Boston MA,c2c,5,0,0.3952,company_site,6,0
8345,Frontend Developer,CloudNine Systems,Miami FL,full_time,6,0,0.3058,referral,2,0
8327,GenAI Engineer,Prism Data,Minneapolis MN,c2c,3,1,0.2776,other,4,0
7412,Data Engineer,Infinex Analytics,Nashville TN,contract,1,1,0.3471,vendor,1,0
5642,Full Stack Engineer,Helios Cloud,Los Angeles CA,contract,8,1,0.5627,vendor,6,1
3122,Data Engineer,Vertex Dynamics,Minneapolis MN,internship,1,0,0.1846,linkedin,1,0
388,Senior AI Engineer,Nexus Data,Dallas TX,c2c,4,0,0.4408,other,1,1
7813,Data Scientist,PinnacleAI,Charlotte NC,contract,10,0,0.5039,vendor ,0,
1033,Senior AI Engineer,Luminary AI,Remote,c2c,5,1,0.3118,linkedin,3,0
7880,Data Scientist,Quantum Drift,Chicago IL,contract,5,1,0.2088,company_site,4,0
5439,Data Scientist,NovaTech AI,Miami FL,c2c,3,1,0.216,linkedin,1,0
932,AI Product Engineer,Synthetix Labs,San Francisco CA,full_time,3,1,0.5196,linkedin,2,0
4020,MLOps Engineer,CoreLogic AI,Remote,full_time,5,0,0.4609,vendor,2,0
692,MLOps Engineer,Prism Data,Denver CO,full_time,,1,0.4489,company_site,2,0
5465,MLOps Engineer,Nexus Data,New York NY,c2c,7,1,0.4426,referral,2,0
6682,AI Research Scientist,Apex Neural,Seattle WA,internship,11,1,0.3862,company_site,2,0
830,Backend Developer,TrueLayer AI,Portland OR,full_time,3,0,0.4856,vendor ,4,0
3499,Software Engineer,Orion Systems,Charlotte NC,full_time,3,0,0.2417,linkedin,0,0
2082,AI Research Scientist,PinnacleAI,Raleigh NC,full_time,2,1,0.2075,linkedin,2,0
9456,Software Engineer,Helios Cloud,Miami FL,c2c,50,0,0.5981,linkedin,5,0
45,AI Product Engineer,Nexus Data,Nashville TN,full_time,1,1,0.0974,vendor,3,0
3940,Senior AI Engineer,PinnacleAI,Minneapolis MN,full_time,4,1,0.4115,other,6,1
5278,Cloud Engineer,PinnacleAI,Chicago IL,contract,8,,0.0464,referral,4,0
8354,Backend Developer,Vertex Dynamics,Portland OR,full_time,3,1,0.0142,other,1,0
4320,GenAI Engineer,CloudNine Systems,San Francisco CA,full_time,6,0,,vendor,5,0
2966,ML Engineer,Infinex Analytics,Los Angeles CA,full_time,6,0,0.2531,referral,2,0
3970,Platform Engineer,DataBridge Inc,Denver CO,contract,1,1,0.536,linkedin,2,1
1188,AI Research Scientist,TrueLayer AI,Remote,c2c,8,0,0.5321,other,3,0
285,Full Stack Engineer,DataBridge Inc,Charlotte NC,internship,5,1,0.5926,linkedin,6,0
8888,AI Research Scientist,Luminary AI,Remote,full_time,8,0,0.2963,other,4,0
4160,ML Engineer,Cascade Technologies,Portland OR,full_time,1,no,0.4772,vendor,4,0
3093,MLOps Engineer,Prism Data,Portland OR,full_time,5,1,0.446,company_site,4,1
4557,GenAI Engineer,Orion Systems,Remote,full_time,0,,0.1046,company_site,4,0
7035,Cloud Engineer,DataBridge Inc,Seattle WA,internship,3,0,0.1887,linkedin,6,0
4324,Senior AI Engineer,CloudNine Systems,Los Angeles CA,full_time,4,0,0.7075,linkedin,3,0
8123,LLM Engineer,Apex Neural,Dallas TX,contract,9,0,0.5238,linkedin,5,1
9914,Senior AI Engineer,Synthetix Labs,Portland OR,full_time,2,0,0.3384,linkedin,0,0
3365,AI Research Scientist,Prism Data,New York NY,internship,5,1,0.1893,referral,3,0
7661,Cloud Engineer,Prism Data,New York NY,c2c,2,0,0.5949,referral,5,0
3196,AI Research Scientist,Meridian Labs,Nashville TN,full_time,,0,0.3833,referral,6,0
5156,Frontend Developer,NovaTech AI,Dallas TX,contract,2,1,0.5769,referral,5,1
970,Cloud Engineer,Nexus Data,Raleigh NC,full_time,1,1,0.7141,referral,4,0
3735,Full Stack Engineer,Meridian Labs,Phoenix AZ,full_time,2,1,0.597,linkedin,3,0
926,Data Scientist,Quantum Drift,Boston MA,contract,11,1,0.0915,referral,3,1
9512,Platform Engineer,BlueSky Tech,Dallas TX,full_time,5,3,0.546,vendor,6,1
6475,ML Engineer,Luminary AI,Raleigh NC,full_time,0,1,0.3807,other,6,0
5647,Data Engineer,CloudNine Systems,Minneapolis MN,full_time,4,,0.2155,LINKEDIN,6,0
2852,Backend Developer,DataBridge Inc,Chicago IL,full_time,8,0,0.5895,company_site,3,1
5200,ML Engineer,PinnacleAI,Minneapolis MN,internship,2,1,0.3344,other,2,0
6162,Frontend Developer,Apex Neural,Nashville TN,full_time,8,0,0.2887,Other,-1,1
8880,Senior AI Engineer,Infinex Analytics,Austin TX,full_time,3,,1.1,linkedin,2,0
7838,Data Scientist,Vertex Dynamics,Atlanta GA,c2c,11,,0.5458,referral,6,1
4472,Platform Engineer,CoreLogic AI,Denver CO,contract,3,0,0.3961,Linkedin ,5,0
8288,Cloud Engineer,Quantum Drift,Seattle WA,full_time,2,0,0.3627,referral,6,
4349,Frontend Developer,Vortex ML,Chicago IL,full_time,0,0,0.3179,company_site,5,0
7931,GenAI Engineer,Nexus Data,Phoenix AZ,c2c,0,0,0.3632,company_site,4,0
3627,AI Research Scientist,Prism Data,Minneapolis MN,internship,4,1,0.3854,referral,5,0
1790,Full Stack Engineer,Nexus Data,Chicago IL,full_time,5,1,0.0679,linkedin,2,0
9552,Cloud Engineer,Vertex Dynamics,Portland OR,full_time,2,1,0.2251,LI,5,0
2060,Senior AI Engineer,Quantum Drift,Remote,internship,1,1,0.3506,linkedin,2,0
4014,Data Engineer,Stratus AI,Minneapolis MN,full_time,-2,1,0.2229,linkedin,7,0
1903,ML Engineer,Infinex Analytics,Seattle WA,contract,2,0,0.4909,linkedin,4,0
5594,Full Stack Engineer,PinnacleAI,Chicago IL,full_time,5,1,0.3686,referral,5,0
6948,LLM Engineer,Echo AI,Charlotte NC,full_time,3,1,0.2942,linkedin,2,0
76,Cloud Engineer,Synthetix Labs,Remote,c2c,6,,0.1763,linkedin,0,0
2346,Platform Engineer,Vortex ML,New York NY,internship,2,1,0.5246,linkedin,5,0
5505,Data Engineer,Polaris Systems,Phoenix AZ,c2c,9,0,1.1,linkedin,5,0
431,Data Engineer,Vortex ML,Charlotte NC,c2c,1,1,0.1334,company_site,-1,0
4587,Software Engineer,Echo AI,Atlanta GA,c2c,4,1,0.6658,vendor,6,0
5063,Senior AI Engineer,Luminary AI,Denver CO,full_time,5,0,0.3844,vendor,2,0
7948,Data Engineer,PinnacleAI,Denver CO,full_time,6,1,0.164,company_site,1,0
8184,LLM Engineer,CloudNine Systems,Portland OR,internship,3,1,,company_site,7,0
7203,Data Engineer,Apex Neural,Phoenix AZ,full_time,50,0,0.5351,linkedin,5,0
1554,GenAI Engineer,Helios Cloud,Dallas TX,contract,3,1,0.0998,company_site,4,0
241,AI Product Engineer,Apex Neural,Remote,full_time,2,yes,0.5671,,4,0
784,Backend Developer,Stratus AI,Phoenix AZ,c2c,,0,0.5772,linkedin,3,
3067,Frontend Developer,NovaTech AI,San Francisco CA,contract,10,1,0.4831,company_site,2,1
978,LLM Engineer,Echo AI,San Francisco CA,full_time,0,1,0.3381,company_site,6,0
2942,AI Research Scientist,Vortex ML,Los Angeles CA,contract,4,0,0.1756,company_site,5,1
5398,GenAI Engineer,Orion Systems,Remote,full_time,3,0,0.7428,vendor,7,0
8586,AI Research Scientist,CoreLogic AI,Atlanta GA,full_time,2,0,0.0284,vendor,3,0
1621,GenAI Engineer,Vortex ML,Los Angeles CA,c2c,,1,0.0623,referral,2,0
2147,AI Product Engineer,Cascade Technologies,Remote,full_time,0,,0.2694,linkedin,4,1
1802,Backend Developer,Vortex ML,Remote,full_time,5,0,0.1333,company_site,1,0
2096,AI Research Scientist,Infinex Analytics,Raleigh NC,internship,0,0,0.1842,linkedin,6,0
6097,Senior AI Engineer,NovaTech AI,Remote,full_time,3,0,0.446,company_site,6,0
5266,AI Product Engineer,Stratus AI,Remote,contract,7,1,0.262,linkedin,1,0
1358,LLM Engineer,Quantum Drift,Phoenix AZ,full_time,6,1,0.4411,other,1,0
8091,ML Engineer,Orion Systems,Phoenix AZ,full_time,3,0,0.0882,referral,5,0
6073,Cloud Engineer,TrueLayer AI,Charlotte NC,contract,7,1,0.1428,company_site,0,0
8382,Senior AI Engineer,Cascade Technologies,Miami FL,full_time,3,1,0.2579,linkedin,6,0
6040,Senior AI Engineer,Infinex Analytics,Austin TX,internship,,0,0.561,referral,0,0
9947,Data Scientist,PinnacleAI,Miami FL,full_time,5,1,0.6045,company_site,1,1
8784,Frontend Developer,Vortex ML,Minneapolis MN,c2c,2,0,0.1691,vendor,4,0
8290,Data Engineer,Echo AI,Remote,full_time,7,0,0.6131,vendor,6,0
1610,AI Research Scientist,Infinex Analytics,Remote,full_time,5,0,-0.2,linkedin,1,0
3097,Cloud Engineer,Echo AI,San Francisco CA,full_time,6,1,0.4748,linkedin,4,0
5555,Backend Developer,CoreLogic AI,Remote,c2c,5,1,0.4039,linkedin,4,0
2416,GenAI Engineer,Echo AI,Portland OR,internship,6,1,0.2153,referral,4,0
2018,Full Stack Engineer,Apex Neural,Remote,full_time,1,0,0.2804,linkedin,5,0
8089,AI Research Scientist,Prism Data,Dallas TX,c2c,0,0,0.2159,company_site,2,0
4126,Cloud Engineer,Vortex ML,Portland OR,full_time,8,1,0.3909,linkedin,6,1
9818,Software Engineer,Luminary AI,Phoenix AZ,full_time,0,0,0.7222,vendor,6,0
3247,ML Engineer,CoreLogic AI,San Francisco CA,full_time,,1,0.8305,linkedin,0,0
125,AI Research Scientist,PinnacleAI,Minneapolis MN,c2c,3,0,0.3295,LI,5,0
6449,GenAI Engineer,PinnacleAI,Seattle WA,full_time,6,0,0.3156,linkedin,3,1
5329,Senior AI Engineer,ZenithSoft,Austin TX,full_time,8,0,0.3295,Referral,1,1
9185,Data Engineer,Stratus AI,Phoenix AZ,contract,6,0,0.1854,company_site,4,0
9172,GenAI Engineer,DataBridge Inc,Austin TX,internship,9,1,0.0435,vendor,0,0
3342,Data Scientist,Apex Neural,Charlotte NC,contract,8,0,0.3608,vendor,6,2
599,AI Product Engineer,Vertex Dynamics,Los Angeles CA,full_time,8,1,0.3864,vendor ,3,0
2124,Backend Developer,Meridian Labs,Boston MA,full_time,5,1,0.1281,company_site,1,0
7123,Platform Engineer,Prism Data,Remote,full_time,4,0,0.1466,linkedin,4,0
8272,ML Engineer,Nexus Data,Dallas TX,full_time,0,,0.3307,company_site,1,0
7075,Data Scientist,Polaris Systems,Atlanta GA,full_time,3,1,0.3355,linkedin,1,0
9677,LLM Engineer,CloudNine Systems,New York NY,full_time,2,0,0.1748,linkedin,6,0
2198,Senior AI Engineer,Synthetix Labs,Remote,full_time,9,,0.3741,linkedin,6,0
4052,MLOps Engineer,Orion Systems,Remote,contract,6,0,0.3914,linkedin,1,0
6077,Backend Developer,Nexus Data,Raleigh NC,full_time,2,0,0.162,,4,0
3363,Platform Engineer,Prism Data,Atlanta GA,full_time,4,1,0.5968,vendor,5,0
6876,Backend Developer,NovaTech AI,Remote,contract,2,1,0.2275,vendor,2,0
726,ML Engineer,Stratus AI,New York NY,contract,6,1,0.2842,vendor,1,0
5378,Full Stack Engineer,BlueSky Tech,Phoenix AZ,contract,5,0,0.3479,referral,3,0
979,Software Engineer,Vertex Dynamics,Minneapolis MN,contract,50,0,0.4088,linkedin,1,0
809,GenAI Engineer,Prism Data,Portland OR,contract,8,0,0.1342,vendor,4,0
6679,GenAI Engineer,Orion Systems,Minneapolis MN,c2c,2,0,0.1878,linkedin,3,0
1476,Data Engineer,Orion Systems,Dallas TX,full_time,10,1,0.1198,vendor,4,0
5957,Full Stack Engineer,Synthetix Labs,Atlanta GA,contract,4,1,0.2573,company_site,6,0
9051,Platform Engineer,CoreLogic AI,New York NY,contract,0,0,0.4396,vendor ,6,0
7362,Frontend Developer,Cascade Technologies,Austin TX,full_time,6,0,0.4443,vendor,6,0
3963,Platform Engineer,Stratus AI,Atlanta GA,contract,6,1,0.3202,company_site,6,0
7696,Data Scientist,Cascade Technologies,Chicago IL,c2c,6,0,0.3248,vendor,1,0
4925,Platform Engineer,PinnacleAI,Atlanta GA,c2c,3,1,0.5074,other,4,0
1236,Senior AI Engineer,Nexus Data,Boston MA,full_time,5,1,0.0408,company_site ,1,0
1226,Platform Engineer,TrueLayer AI,Charlotte NC,contract,7,0,0.4294,linkedin,0,0
9851,Full Stack Engineer,Polaris Systems,Portland OR,full_time,0,1,0.0849,linkedin,0,0
6293,LLM Engineer,ZenithSoft,Boston MA,c2c,7,1,0.3294,vendor,2,0
9642,LLM Engineer,Prism Data,Dallas TX,contract,2,0,,,4,0
9887,AI Product Engineer,CoreLogic AI,Phoenix AZ,full_time,7,1,0.2279,vendor ,2,0
5729,Full Stack Engineer,Infinex Analytics,Remote,full_time,6,0,0.6294,company_site,-1,0
3218,Data Engineer,NovaTech AI,Remote,contract,4,1,0.2992,linkedin,5,0
288,LLM Engineer,ZenithSoft,New York NY,contract,6,0,0.0927,LinkedIn,1,0
6067,Data Engineer,Meridian Labs,Denver CO,full_time,,0,0.4916,company_site,3,0
2967,ML Engineer,Vertex Dynamics,Atlanta GA,contract,6,1,0.361,company_site,4,0
3165,AI Product Engineer,Cascade Technologies,Phoenix AZ,full_time,4,1,0.0882,other,6,0
7062,Senior AI Engineer,ZenithSoft,Chicago IL,contract,5,1,0.6582,vendor ,0,0
9858,Platform Engineer,Helios Cloud,Charlotte NC,c2c,5,1,0.1275,linkedin,1,0
1658,Full Stack Engineer,BlueSky Tech,Remote,contract,5,1,0.3001,linkedin,5,0
1976,Data Engineer,Polaris Systems,Seattle WA,full_time,1,1,0.3288,Linkedin ,0,0
2398,Data Scientist,NovaTech AI,Nashville TN,internship,4,2,0.4291,company_site,4,0
453,AI Product Engineer,Vortex ML,Miami FL,internship,2,0,1.1,Referral,2,1
8058,ML Engineer,Orion Systems,Remote,full_time,8,,0.4054,company_site,7,1
4713,AI Research Scientist,BlueSky Tech,New York NY,contract,0,1,0.3107,linkedin,5,0
3682,Data Scientist,Vertex Dynamics,Miami FL,full_time,4,1,0.3194,company_site,2,1
423,Software Engineer,PinnacleAI,Denver CO,internship,6,1,0.5302,vendor,3,0
6072,Senior AI Engineer,Polaris Systems,Minneapolis MN,contract,8,0,0.1518,other,0,0
658,Full Stack Engineer,Apex Neural,Los Angeles CA,full_time,0,0,0.5163,company_site,3,0
3302,Frontend Developer,Orion Systems,Remote,internship,6,1,0.2282,referral,4,0
5864,ML Engineer,Synthetix Labs,Miami FL,full_time,6,0,0.2765,company_site,6,0
2846,Full Stack Engineer,Nexus Data,Atlanta GA,contract,4,1,0.1973,linkedin,5,0
7622,AI Product Engineer,Meridian Labs,Boston MA,full_time,8,0,0.3631,company_site,5,0
7524,MLOps Engineer,NovaTech AI,San Francisco CA,contract,0,1,-0.1,linkedin,1,0
1002,Software Engineer,NovaTech AI,Chicago IL,full_time,4,1,0.171,company_site ,5,0
4199,AI Research Scientist,Echo AI,Charlotte NC,full_time,7,1,0.1262,other,2,1
2419,GenAI Engineer,CloudNine Systems,Seattle WA,contract,10,0,,other,0,0
7509,Platform Engineer,NovaTech AI,Dallas TX,internship,9,1,0.054,linkedin,2,0
9492,ML Engineer,Infinex Analytics,Phoenix AZ,full_time,8,1,0.4678,LINKEDIN,3,0
3848,ML Engineer,Helios Cloud,Denver CO,c2c,5,0,0.4465,linkedin,1,0
962,Full Stack Engineer,DataBridge Inc,Nashville TN,full_time,10,0,0.2086,referral,2,0
1581,AI Research Scientist,Echo AI,Chicago IL,full_time,1,0,0.1973,,6,0
5027,Full Stack Engineer,CloudNine Systems,Raleigh NC,internship,3,1,0.6785,linkedin,0,0
2207,GenAI Engineer,NovaTech AI,Minneapolis MN,full_time,2,1,0.0615,linkedin,3,0
7932,Full Stack Engineer,Synthetix Labs,Charlotte NC,full_time,9,1,0.2374,vendor ,-1,0
5900,Full Stack Engineer,Vortex ML,New York NY,full_time,5,1,0.2077,company_site,4,0
4232,AI Research Scientist,Meridian Labs,Remote,c2c,5,1,0.374,company_site,1,0
758,GenAI Engineer,Orion Systems,Austin TX,full_time,3,1,0.1205,linkedin,4,0
2285,Backend Developer,Quantum Drift,New York NY,contract,3,3,0.6265,other,6,0
6687,Full Stack Engineer,Vortex ML,New York NY,contract,8,0,0.3446,referral,2,0
4773,Platform Engineer,PinnacleAI,New York NY,c2c,4,1,0.1551,LINKEDIN,0,0
5071,AI Product Engineer,NovaTech AI,Seattle WA,internship,0,1,0.4035,linkedin,6,0
808,Frontend Developer,Luminary AI,New York NY,contract,3,1,,company_site,5,0
5951,GenAI Engineer,Apex Neural,Austin TX,full_time,1,1,0.3395,other,2,1
7747,GenAI Engineer,Nexus Data,Austin TX,full_time,0,1,0.3042,,4,0
1957,AI Research Scientist,CoreLogic AI,Minneapolis MN,internship,5,1,0.4014,company_site,5,1
2446,LLM Engineer,BlueSky Tech,Remote,contract,50,1,-0.1,LI,4,0
5897,Data Engineer,TrueLayer AI,Miami FL,full_time,6,0,0.1469,company_site,3,0
8751,Data Engineer,Meridian Labs,Nashville TN,internship,2,0,0.1193,linkedin,6,0
6161,AI Research Scientist,Vertex Dynamics,Raleigh NC,internship,12,1,0.0937,company_site,,0
2403,Data Engineer,Quantum Drift,Phoenix AZ,full_time,4,1,0.2918,company_site,4,0
1074,AI Research Scientist,Apex Neural,Austin TX,full_time,7,1,0.4292,linkedin,8,0
6581,Software Engineer,Nexus Data,Los Angeles CA,full_time,4,,0.2275,other,4,0
4241,AI Product Engineer,TrueLayer AI,Denver CO,full_time,2,1,0.3109,company_site,1,0
8524,Platform Engineer,Luminary AI,Los Angeles CA,contract,10,1,0.5466,vendor,0,0
2092,AI Research Scientist,PinnacleAI,Miami FL,full_time,4,0,0.4852,linkedin,1,0
4528,ML Engineer,Vertex Dynamics,Dallas TX,full_time,8,1,0.3473,linkedin,2,0
8263,Backend Developer,Infinex Analytics,Phoenix AZ,full_time,1,1,0.2858,Other,2,0
6819,MLOps Engineer,Polaris Systems,Raleigh NC,full_time,1,1,-0.2,referral,4,0
7263,LLM Engineer,ZenithSoft,Boston MA,contract,7,0,0.1581,linkedin,1,1
7449,Cloud Engineer,Nexus Data,Seattle WA,full_time,6,0,0.2271,vendor,5,0
4741,Data Scientist,CoreLogic AI,Seattle WA,full_time,7,1,0.2285,vendor,,0
6861,LLM Engineer,Prism Data,Remote,full_time,4,0,0.2133,vendor,4,0
1004,Platform Engineer,PinnacleAI,Minneapolis MN,contract,5,1,0.0971,linkedin,6,0
9114,ML Engineer,ZenithSoft,Los Angeles CA,contract,8,0,0.1148,vendor,1,1
9845,AI Research Scientist,Infinex Analytics,Charlotte NC,c2c,0,1,0.1441,vendor ,1,
5328,Backend Developer,Stratus AI,Nashville TN,contract,9,0,0.65,linkedin,6,1
4652,Platform Engineer,Helios Cloud,Phoenix AZ,contract,6,,0.3301,company_site,,0
5334,ML Engineer,TrueLayer AI,Remote,internship,5,0,0.3705,linkedin,0,1
1486,GenAI Engineer,BlueSky Tech,Minneapolis MN,full_time,1,0,0.305,vendor,6,0
8117,Senior AI Engineer,Echo AI,Minneapolis MN,full_time,,1,0.5261,vendor,0,0
1412,AI Product Engineer,Stratus AI,New York NY,full_time,3,1,0.331,linkedin,6,0
8782,AI Product Engineer,ZenithSoft,Austin TX,contract,3,1,0.5574,LI,6,0
710,MLOps Engineer,TrueLayer AI,Portland OR,internship,0,0,0.447,linkedin,6,0
6482,Cloud Engineer,Orion Systems,Remote,contract,5,1,0.2825,company_site,0,0
8070,AI Product Engineer,Orion Systems,Remote,c2c,9,0,0.368,linkedin,3,0
7237,Platform Engineer,Meridian Labs,Remote,c2c,6,1,0.693,linkedin,4,0
3077,Software Engineer,Infinex Analytics,Denver CO,contract,5,1,0.7003,linkedin,6,0
5929,Software Engineer,Echo AI,Remote,contract,2,0,0.4075,vendor,0,0
4102,MLOps Engineer,Vertex Dynamics,New York NY,full_time,1,,0.6477,linkedin,3,0
5134,Frontend Developer,Prism Data,Remote,full_time,9,1,0.0734,linkedin,6,0
2723,Frontend Developer,Luminary AI,Raleigh NC,full_time,7,0,0.5897,vendor,0,1
9374,Backend Developer,Helios Cloud,Boston MA,contract,4,0,0.3177,vendor,,0
1269,Backend Developer,CoreLogic AI,San Francisco CA,full_time,7,1,0.7216,linkedin,6,0
2463,Full Stack Engineer,Nexus Data,Los Angeles CA,c2c,1,1,0.1128,vendor,1,0
5485,Software Engineer,Stratus AI,Boston MA,full_time,8,0,0.4748,company_site,2,0
269,Data Engineer,CloudNine Systems,New York NY,full_time,0,0,0.1358,vendor,5,0
3581,Data Scientist,CloudNine Systems,Phoenix AZ,contract,99,0,,LINKEDIN,6,0
4751,Platform Engineer,Polaris Systems,Remote,full_time,5,0,0.1986,vendor,1,0
5370,AI Product Engineer,Stratus AI,Denver CO,internship,5,1,0.5148,linkedin,5,0
6996,Software Engineer,Echo AI,Portland OR,full_time,3,1,0.5675,vendor,0,0
7408,ML Engineer,Orion Systems,Chicago IL,contract,0,0,0.0456,,6,0
6625,Software Engineer,CloudNine Systems,Remote,contract,4,1,0.0497,linkedin,2,0
2822,LLM Engineer,Stratus AI,Los Angeles CA,internship,4,1,0.1053,company_site,2,0
5458,GenAI Engineer,Infinex Analytics,Seattle WA,full_time,7,1,0.1431,vendor,4,0
590,Software Engineer,Vertex Dynamics,Seattle WA,full_time,5,3,0.431,linkedin,,0
8199,GenAI Engineer,ZenithSoft,Dallas TX,full_time,10,1,0.2939,company_site,5,0
5275,Software Engineer,Meridian Labs,Denver CO,full_time,4,0,0.2821,linkedin,1,1
7749,AI Product Engineer,Polaris Systems,Atlanta GA,full_time,5,0,0.1262,company_site,5,0
7683,LLM Engineer,Nexus Data,Denver CO,contract,5,0,0.0386,company_site,1,0
7860,Backend Developer,Vertex Dynamics,Phoenix AZ,contract,0,1,0.4925,,-1,0
6968,LLM Engineer,BlueSky Tech,Atlanta GA,full_time,7,0,,linkedin,5,0
6326,MLOps Engineer,DataBridge Inc,Dallas TX,full_time,6,1,0.1053,linkedin,0,0
2029,Software Engineer,PinnacleAI,Chicago IL,c2c,10,,0.4083,linkedin,3,0
6843,Software Engineer,Vortex ML,Denver CO,c2c,0,,0.4594,vendor,0,0
678,Backend Developer,Prism Data,Seattle WA,full_time,10,1,0.3872,linkedin,2,0
7515,Frontend Developer,Synthetix Labs,Chicago IL,full_time,0,0,0.2079,company_site,5,0
1233,AI Product Engineer,Vertex Dynamics,Atlanta GA,full_time,0,1,0.4446,linkedin,4,0
5317,Platform Engineer,Vertex Dynamics,San Francisco CA,internship,4,0,0.1768,other,0,0
9929,Frontend Developer,PinnacleAI,Remote,full_time,1,0,0.3885,linkedin,4,1
5054,Platform Engineer,PinnacleAI,Minneapolis MN,full_time,5,1,0.0157,linkedin,0,1
8232,Cloud Engineer,Prism Data,Dallas TX,c2c,4,0,0.3763,vendor,4,1
2433,MLOps Engineer,Nexus Data,Portland OR,full_time,8,0,0.6544,,4,1
7467,Platform Engineer,Synthetix Labs,Boston MA,contract,8,0,,company_site,5,0
6142,Software Engineer,Apex Neural,Nashville TN,c2c,4,0,0.3449,linkedin,1,0
6058,MLOps Engineer,Synthetix Labs,Denver CO,full_time,7,0,0.1799,vendor,0,0
6259,Senior AI Engineer,Orion Systems,Phoenix AZ,contract,6,1,0.3507,vendor,5,1
897,ML Engineer,PinnacleAI,Dallas TX,full_time,0,1,1.3,referral,2,1
1612,LLM Engineer,Orion Systems,Chicago IL,contract,0,0,0.1426,linkedin,0,0
6498,ML Engineer,Vertex Dynamics,Raleigh NC,contract,5,0,-0.1,vendor,2,0
5533,Software Engineer,Prism Data,Nashville TN,full_time,4,0,0.0377,linkedin,4,0
8730,ML Engineer,CloudNine Systems,Nashville TN,full_time,4,1,0.3035,company_site,0,0
3807,MLOps Engineer,Echo AI,Charlotte NC,full_time,2,,0.4267,Linkedin ,-1,0
6455,Data Engineer,ZenithSoft,Austin TX,contract,3,1,0.1,referral,6,1
5562,MLOps Engineer,PinnacleAI,Raleigh NC,c2c,4,1,0.4781,vendor,4,1
4702,ML Engineer,NovaTech AI,Denver CO,contract,5,0,0.4975,linkedin,0,0
3962,Data Engineer,Quantum Drift,Minneapolis MN,contract,0,0,0.1019,linkedin,1,1
5829,MLOps Engineer,BlueSky Tech,Chicago IL,contract,5,1,0.5859,company_site,0,0
891,Cloud Engineer,Apex Neural,Remote,full_time,8,1,0.1706,company_site,4,0
5019,AI Research Scientist,CoreLogic AI,Raleigh NC,full_time,5,0,0.3715,vendor,6,1
7533,Software Engineer,Helios Cloud,Chicago IL,full_time,10,1,0.5213,linkedin,4,0
